,BID,BVH,CTG,FPT,GAS,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PNJ,REE,SBT,SSI,STB,TCH,VCB,VIC,VNM,VN30
2020-04-07,28795.4,47800.0,15162.0,28160.0,62900.0,8692.8,14433.1,8483.1,46946.0,24315.0,28761.0,12445.1,40986.7,30000.0,12174.8,7708.0,9180.0,15873.9,52373.0,86489.0,79969.0,693.61
2020-04-08,29534.7,47800.0,15048.0,27892.1,62700.0,8555.6,15050.6,8350.1,48089.0,24119.0,28928.0,12445.1,40411.5,29800.0,12220.1,7816.9,9280.0,16945.9,51835.0,83556.0,80374.0,691.17
2020-04-09,29340.1,47200.0,15124.0,27892.1,67000.0,8487.0,15436.5,8403.3,48497.0,23793.0,28928.0,12420.4,41705.8,29850.0,12220.1,8340.9,9190.0,17069.6,54523.0,85333.0,81267.0,697.85
2020-04-10,28717.5,46000.0,14857.0,27624.2,67100.0,8601.3,15359.3,8270.4,49150.0,23369.0,28928.0,12395.7,41418.2,30350.0,12220.1,8404.1,9010.0,16492.3,54216.0,84445.0,80862.0,695.74
2020-04-13,28912.1,46250.0,14971.0,27683.7,68000.0,8853.0,15552.3,8376.7,47436.0,24445.0,28928.0,12420.4,41418.2,30400.0,12672.7,8309.3,9040.0,16244.9,54369.0,85333.0,80456.0,706.37
2020-04-14,28406.2,46200.0,14666.0,29469.8,67000.0,9127.5,15590.9,8456.5,49803.0,24380.0,28872.0,12395.7,41346.2,30450.0,12808.4,8340.9,9160.0,15708.9,53678.0,84978.0,80374.0,713.81
2020-04-15,29028.8,48600.0,15162.0,29827.0,66600.0,9196.1,15938.2,8695.8,49722.0,25032.0,28872.0,12321.6,42568.7,31000.0,12808.4,8435.7,9700.0,16080.0,54446.0,85333.0,80537.0,722.8
2020-04-16,29028.8,48250.0,15124.0,29946.1,67400.0,9264.7,15899.6,8775.6,49640.0,25064.0,28872.0,12247.5,42424.8,30800.0,12853.7,8435.7,9720.0,16327.4,54676.0,85245.0,80618.0,726.57
2020-04-17,29106.7,48450.0,15353.0,30481.9,67700.0,9470.6,16131.1,9041.6,49477.0,26727.0,29317.0,12346.3,42928.2,31000.0,13442.1,8593.7,9730.0,17440.6,54830.0,85422.0,80618.0,734.98
2020-04-20,28873.2,47850.0,15162.0,30541.4,68800.0,9699.4,16131.1,8855.4,48497.0,27476.0,29317.0,12371.0,43287.7,26523.0,13849.4,8656.9,9550.0,18141.6,55214.0,85511.0,81186.0,736.31
2020-04-21,27005.4,45600.0,14360.0,29350.7,64500.0,9241.9,15745.2,8323.5,46211.0,25879.0,29206.0,12296.9,41633.9,25191.0,12898.9,8119.8,8990.0,16904.6,54907.0,82667.0,78588.0,706.65
2020-04-22,28172.8,47000.0,14704.0,30422.4,63500.0,9516.4,15783.8,8562.9,47517.0,26727.0,29206.0,12346.3,42281.0,25320.0,12808.4,8404.1,9170.0,16739.7,53217.0,82222.0,79157.0,714.42
2020-04-23,28172.8,47300.0,14666.0,30362.8,65100.0,9882.4,15822.4,8589.5,47517.0,27216.0,29262.0,12371.0,42712.5,25363.0,12717.9,8404.1,9150.0,17069.6,53141.0,82667.0,78020.0,717.49
2020-04-24,28017.1,47000.0,14666.0,30362.8,65100.0,10111.2,15822.4,8536.3,48579.0,27053.0,29484.0,12371.0,42784.4,26308.0,12717.9,8372.5,9100.0,16698.5,52910.0,82667.0,83460.0,725.05
2020-04-27,27316.7,46450.0,14398.0,30184.2,64200.0,10042.5,15822.4,8350.1,47762.0,26792.0,29373.0,12395.7,41705.8,26222.0,12401.1,8277.8,8990.0,17317.0,51298.0,81778.0,83460.0,719.66
2020-04-28,27355.6,46100.0,14551.0,30184.2,62800.0,9790.9,15861.0,8403.3,48742.0,26368.0,29540.0,12371.0,41130.5,26093.0,12355.8,8183.0,8980.0,16987.1,51451.0,81778.0,81592.0,715.74
2020-04-29,27705.8,46200.0,15277.0,30243.7,63400.0,9836.6,16169.7,8483.1,48007.0,26629.0,29595.0,13235.2,40914.8,25793.0,12446.4,8214.6,9100.0,17481.9,52219.0,81689.0,80374.0,715.33
2020-05-04,27472.3,44100.0,15315.0,30065.1,63800.0,9607.9,16131.1,8429.9,46783.0,25879.0,29373.0,13284.6,40627.2,25449.0,12808.4,8025.0,8980.0,17317.0,51758.0,81600.0,79238.0,709.35
2020-05-05,27472.3,45000.0,15162.0,30303.3,65500.0,9790.9,16208.3,8403.3,46048.0,25847.0,29373.0,12914.2,40267.6,25793.0,12808.4,7993.4,8970.0,18100.3,51298.0,82400.0,81592.0,711.01
2020-05-06,28017.1,46500.0,15429.0,31494.0,68600.0,10156.9,16208.3,8483.1,47354.0,26466.0,29484.0,13037.7,40627.2,26136.0,12898.9,8183.0,9140.0,18265.3,51912.0,84445.0,82404.0,725.94
2020-05-07,29223.4,46950.0,15582.0,31851.2,68700.0,10797.4,16324.1,8669.3,48007.0,26922.0,29540.0,12938.9,41346.2,26308.0,12898.9,8340.9,9340.0,18100.3,53525.0,85333.0,83947.0,739.98
2020-05-08,29573.6,47900.0,15964.0,31970.3,69600.0,10705.9,16478.5,8828.8,49803.0,27313.0,29985.0,12840.1,41849.6,26308.0,13351.5,8530.5,9520.0,18182.8,56443.0,86667.0,85246.0,760.15
2020-05-11,29962.7,48150.0,16231.0,32148.9,73000.0,10957.6,16478.5,8935.2,51518.0,27704.0,30041.0,13111.7,42928.2,26394.0,13396.8,8941.2,9690.0,19213.6,57211.0,86667.0,88087.0,777.13
2020-05-12,30001.6,49800.0,16537.0,32387.0,73200.0,10820.3,17404.6,9147.9,50620.0,27150.0,29317.0,13210.5,45876.4,26910.0,13125.2,8972.8,9700.0,19254.8,58055.0,86222.0,92471.0,782.45
2020-05-13,30818.8,50500.0,16537.0,34336.4,72400.0,11026.2,17752.0,9307.5,50538.0,27346.0,29206.0,13531.5,46667.3,27512.0,13532.6,8878.0,9960.0,18966.2,58055.0,84445.0,92309.0,783.69
2020-05-14,30896.6,49700.0,16308.0,33884.2,71500.0,10957.6,17713.4,9201.1,52171.0,27053.0,29262.0,13827.8,45732.5,27469.0,13351.5,9004.4,10050.0,18925.0,58363.0,85333.0,91741.0,780.73
2020-05-15,30040.6,48250.0,15964.0,33397.1,70900.0,10751.7,16980.1,9015.0,50701.0,26759.0,29262.0,13827.8,44582.0,26996.0,13396.8,8814.9,9800.0,18966.2,58363.0,86222.0,89954.0,773.95
2020-05-18,30274.0,48800.0,16308.0,33640.7,73500.0,11483.7,16825.8,9068.1,51028.0,27867.0,29373.0,13803.1,45660.6,26953.0,13306.3,8941.2,9730.0,18966.2,60282.0,85778.0,90198.0,787.27
2020-05-19,30429.7,48600.0,17033.0,34266.9,74800.0,11964.1,17288.9,9254.3,51436.0,28421.0,29484.0,13803.1,46235.9,27039.0,13577.8,9036.0,9900.0,18760.0,60666.0,85778.0,91416.0,799.31
2020-05-20,30468.6,49500.0,17033.0,34023.3,74200.0,12101.4,17134.5,9201.1,52089.0,28193.0,29540.0,13877.2,46020.2,26996.0,13532.6,9036.0,10400.0,18389.0,61127.0,85867.0,92552.0,803.32
2020-05-21,30896.6,50100.0,17530.0,34301.7,75000.0,12124.2,16980.1,9360.7,52089.0,28356.0,29762.0,13926.6,46020.2,27340.0,13668.4,9067.6,10500.0,18306.5,62356.0,87111.0,93364.0,815.55
2020-05-22,30585.3,49150.0,17415.0,33710.2,73900.0,12467.4,16439.9,9174.5,50620.0,27704.0,29651.0,13867.6,45444.9,26824.0,13487.3,9036.0,10200.0,18760.0,62202.0,85689.0,92877.0,803.14
2020-05-25,30857.7,49500.0,17606.0,33710.2,73700.0,12490.3,16748.6,9201.1,50457.0,28063.0,29651.0,13700.2,46020.2,26824.0,13396.8,9194.0,10250.0,19213.6,62279.0,86311.0,95475.0,807.25
2020-05-26,32686.6,52000.0,17683.0,33953.8,74900.0,12993.5,17018.7,9360.7,51028.0,28193.0,29707.0,13867.6,46164.0,27942.0,13577.8,8618.3,10400.0,19378.5,63354.0,86133.0,95475.0,815.01
2020-05-27,30974.5,50500.0,17110.0,33397.1,75000.0,12444.5,16748.6,9201.1,51028.0,27639.0,29929.0,13895.5,45301.1,27125.0,13532.6,8365.7,10100.0,18141.6,63661.0,86133.0,93364.0,801.36
2020-05-28,31674.9,50400.0,17224.0,33397.1,73900.0,12444.5,16787.2,9201.1,51273.0,27607.0,30207.0,14509.3,45085.4,27039.0,13487.3,8337.6,10300.0,17317.0,64890.0,86222.0,93202.0,804.06
2020-05-29,31207.9,49950.0,17186.0,33362.4,74400.0,12536.0,16980.1,9147.9,51191.0,27574.0,29874.0,15346.4,45373.0,26867.0,13487.3,8309.5,10300.0,17481.9,65427.0,86222.0,93364.0,806.23
2020-06-01,32258.6,50700.0,17950.0,33605.9,75300.0,12650.4,17173.1,9493.6,51518.0,28030.0,30597.0,15179.0,45948.3,27254.0,13577.8,8534.1,10750.0,17605.6,66426.0,86400.0,94257.0,821.47
2020-06-02,31558.2,49900.0,17912.0,33397.1,76400.0,12375.9,17173.1,9520.2,52171.0,27802.0,30152.0,14509.3,45444.9,27211.0,13532.6,8449.9,10500.0,17894.2,66503.0,85956.0,94176.0,818.7
2020-06-03,31908.4,49900.0,18332.0,33849.4,78000.0,12330.1,17906.3,9600.0,52253.0,27835.0,30207.0,14509.3,45588.7,27254.0,13532.6,8534.1,10650.0,17894.2,67501.0,86045.0,94663.0,824.29
2020-06-04,32531.0,49850.0,18828.0,33675.5,78000.0,12170.0,17752.0,9573.4,51844.0,27867.0,30319.0,14397.7,45804.5,27512.0,13623.1,8814.8,10600.0,18224.0,68346.0,85333.0,95637.0,823.77
2020-06-05,32764.4,49750.0,18676.0,33884.2,77000.0,12375.9,18022.0,9520.2,51060.0,28063.0,30374.0,14676.8,45804.5,27512.0,13623.1,8814.8,10550.0,18430.2,68346.0,84445.0,96774.0,826.47
2020-06-08,34243.1,50600.0,19019.0,34336.4,79000.0,12673.3,18447.0,9626.6,51385.0,29367.0,30430.0,14704.7,47530.2,27641.0,14573.5,9011.3,10700.0,19048.6,68653.0,85333.0,99697.0,838.52
2020-06-09,33737.3,52400.0,18485.0,34058.1,78400.0,12398.7,18138.0,9626.6,51060.0,28910.0,30319.0,14509.3,47098.8,27469.0,14618.8,8899.0,10750.0,18677.6,68730.0,85511.0,101483.0,837.02
2020-06-10,33854.0,52800.0,18828.0,33953.8,70165.0,12353.0,18176.0,9892.5,50979.0,29139.0,30319.0,14509.3,46739.2,27469.0,14664.1,8983.2,11500.0,19172.3,68806.0,84978.0,99859.0,839.11
2020-06-11,31519.2,49200.0,17530.0,32005.6,65308.0,11666.7,18022.0,9307.5,47413.0,27118.0,30319.0,14062.9,43503.4,26222.0,14664.1,8365.7,11050.0,17853.0,67578.0,82667.0,99291.0,806.87
2020-06-12,33075.7,48300.0,17372.3,32701.4,67107.0,12124.2,17906.0,9387.3,47413.0,28030.0,30541.0,14118.7,42784.4,26480.0,14030.4,8702.5,11800.0,18636.3,65735.0,81600.0,95800.0,807.76
2020-06-15,31052.3,47200.0,16626.7,32005.6,64858.0,11621.0,17752.0,9041.6,45711.0,26890.0,30708.0,13560.7,41130.5,26007.0,13306.3,8113.0,12050.0,17770.5,62970.0,79111.0,90929.0,778.71
2020-06-16,31674.9,49200.0,17335.0,32423.1,65758.0,11987.0,17984.0,9254.3,46684.0,27509.0,31487.0,13672.3,42281.0,26394.0,13487.3,8534.1,11900.0,17811.7,64276.0,83022.0,94988.0,798.82
2020-06-17,31363.6,48000.0,17148.6,32249.1,65578.0,12009.9,17984.0,9201.1,46603.0,27313.0,31765.0,13114.2,41921.5,26351.0,13396.8,8421.8,11600.0,17317.0,64660.0,81689.0,93851.0,796.43
2020-06-18,31519.2,48000.0,17074.1,32423.1,64948.0,12261.5,18061.0,9201.1,46198.0,27313.0,32433.0,13337.4,41849.6,26566.0,13396.8,8421.8,11400.0,17358.2,65274.0,80889.0,93527.0,797.08
2020-06-19,32258.6,49500.0,17409.6,32701.4,65308.0,12513.1,18755.0,9307.5,46198.0,27541.0,32989.0,12946.8,42496.8,26996.0,13170.5,8590.2,11900.0,17440.6,65581.0,86489.0,93364.0,808.28
2020-06-22,32141.8,49000.0,17484.1,32701.4,65758.0,12490.3,18717.0,9307.5,47251.0,27998.0,32822.0,13839.7,42496.8,26867.0,13396.8,8534.1,11700.0,17688.0,65658.0,86133.0,93689.0,809.97
2020-06-23,31674.9,48600.0,17335.0,33084.0,66477.0,12353.0,18601.0,9307.5,47332.0,27802.0,32433.0,13979.2,43000.1,26953.0,13577.8,9039.4,11550.0,18553.9,66042.0,83733.0,94176.0,807.61
2020-06-24,31363.6,48000.0,16999.5,32840.5,65308.0,12353.0,18524.0,9334.1,46360.0,27704.0,32433.0,13449.0,43431.5,26953.0,13442.1,8842.9,11200.0,18512.6,65043.0,84178.0,95069.0,801.62
2020-06-25,31130.1,48000.0,16924.9,32562.2,65128.0,12490.3,18408.0,9227.7,45954.0,27248.0,33100.0,13337.4,42856.3,26738.0,13215.8,8871.0,11450.0,16523.1,64276.0,83022.0,94501.0,796.51
2020-06-26,31052.3,47500.0,16813.1,32597.0,64948.0,12444.5,18215.0,9227.7,45711.0,27444.0,34713.0,13560.7,42856.3,26824.0,13170.5,8702.5,11300.0,16151.0,63968.0,81333.0,94095.0,795.53
2020-06-29,29962.7,45750.0,16328.5,32040.4,62699.0,12192.9,17906.0,8961.8,44658.0,26564.0,34602.0,13393.2,41346.2,26394.0,12582.1,8309.5,10950.0,17044.1,62586.0,79111.0,92039.0,774.81
2020-06-30,29495.8,44215.0,16067.5,31762.1,62069.0,12261.5,17906.0,8828.8,43847.0,26336.0,34213.0,13449.0,41274.3,26351.0,12084.3,8309.5,10750.0,15853.3,61665.0,79111.0,92697.0,770.53
2020-07-01,30507.5,44652.0,16626.7,32144.8,63868.0,12536.0,17984.0,8988.4,44982.0,26727.0,34102.0,13560.7,42137.2,26523.0,12536.9,8590.2,11200.0,15257.8,63508.0,80889.0,87375.5,786.82
2020-07-02,30351.9,45575.0,16626.7,32110.0,63419.0,12627.5,18138.0,8961.8,46360.0,26661.0,34046.0,13504.9,42209.1,26609.0,12627.4,8506.0,11050.0,15295.1,63431.0,79911.0,86080.5,785.59
2020-07-03,30429.7,45186.0,16626.7,32179.5,63239.0,12581.8,18524.0,8961.8,46360.0,26629.0,34713.0,13672.3,42137.2,27297.0,12717.9,8506.0,11000.0,15667.2,63738.0,80178.0,86918.4,789.87
2020-07-06,31207.9,45672.0,17185.9,32562.2,65128.0,12627.5,18640.0,9041.6,46684.0,27216.0,35715.0,13476.9,42784.4,27469.0,12944.2,8758.7,11550.0,15667.2,63661.0,81244.0,88746.7,803.46
2020-07-07,31597.1,45867.0,17484.1,33014.5,65128.0,12970.6,18562.0,9094.7,46198.0,27281.0,35882.0,13532.8,42712.5,27383.0,12944.2,8730.6,11450.0,15555.6,64045.0,80889.0,88365.8,805.68
2020-07-08,31558.2,45867.0,17633.3,33188.4,65578.0,12833.4,18524.0,9121.3,46198.0,27248.0,35770.0,13811.8,42568.7,27512.0,13034.7,8814.8,11500.0,15443.9,63738.0,80711.0,87984.9,805.06
2020-07-09,32375.3,46401.0,17968.8,33640.7,67647.0,12879.1,18524.0,9280.9,46522.0,27379.0,35882.0,13811.8,43575.3,27598.0,13170.5,8899.0,11800.0,15902.7,64199.0,80889.0,88289.6,817.08
2020-07-10,32297.5,46547.0,17745.1,33258.0,66837.0,12696.1,18640.0,9174.5,46117.0,27020.0,35381.0,13811.8,43072.0,27512.0,13261.0,8955.2,11550.0,16208.5,63508.0,81244.0,87832.5,809.02
2020-07-13,32141.8,46158.0,17856.9,33849.4,67377.0,12650.4,18678.0,9147.9,45873.0,26987.0,35047.0,13783.9,42640.6,28286.0,13125.2,8955.2,11450.0,16667.2,63661.0,81156.0,87451.7,806.17
2020-07-14,32102.9,46207.0,17931.5,33779.8,68132.0,12764.8,18678.0,9121.3,45387.0,27020.0,34658.0,13783.9,42640.6,28286.0,13261.0,9376.3,11550.0,16323.2,63738.0,81156.0,87756.4,805.37
2020-07-15,32180.8,46498.0,17968.8,33814.6,68037.0,12833.4,18910.0,9201.1,45144.0,27574.0,34825.0,13979.2,43287.7,28415.0,13306.3,9292.0,11550.0,16590.8,64122.0,80444.0,88365.8,810.16
2020-07-16,32180.8,46644.0,17968.8,33814.6,68132.0,13085.0,19566.0,9307.5,46198.0,27639.0,34547.0,13951.3,43503.4,28458.0,13668.4,9320.1,11600.0,16858.3,64122.0,82667.0,89508.5,819.83
2020-07-17,32375.3,46984.0,17968.8,33466.7,67849.0,13062.2,19334.0,9307.5,45549.0,27379.0,34435.0,13839.7,43431.5,28071.0,13713.6,9376.3,11600.0,16858.3,63584.0,81333.0,88975.2,814.16
2020-07-20,31752.7,45769.0,17745.1,32979.7,66905.0,12810.5,18987.0,9147.9,44577.0,27150.0,34380.0,13728.1,42712.5,27856.0,13532.6,9227.0,11450.0,16437.8,63124.0,80178.0,88137.3,803.36
2020-07-21,31752.7,45381.0,17782.4,33258.0,66999.0,12856.3,19103.0,9201.1,44333.0,27281.0,34658.0,13728.1,42712.5,28071.0,13532.6,9107.5,11500.0,17164.2,63354.0,80178.0,88365.8,804.7
2020-07-22,31130.1,44700.0,17409.6,32979.7,66244.0,12856.3,19103.0,9121.3,43928.0,27118.0,34880.0,13756.0,42137.2,27813.0,13396.8,8988.1,11300.0,16973.0,63354.0,79822.0,86918.4,797.85
2020-07-23,31013.4,44603.0,17409.6,33223.2,67094.0,12902.0,19141.0,9068.1,43685.0,27053.0,35047.0,13756.0,42424.8,28888.0,13351.5,8898.5,11250.0,16781.9,63354.0,80000.0,86994.6,800.29
2020-07-24,29729.3,42368.0,16589.4,31936.0,64451.0,12284.4,18833.0,8775.6,42145.0,25814.0,34992.0,13309.5,40267.6,27942.0,13170.5,8540.2,10900.0,15788.0,62202.0,78222.0,84633.1,772.29
2020-07-27,27666.9,39404.0,15433.8,30405.3,60394.0,11872.6,17752.0,8164.0,40119.0,24021.0,34936.0,13309.5,37463.3,27254.0,12265.3,7943.0,10150.0,14717.6,59130.0,75556.0,78767.4,729.93
2020-07-28,29456.9,40716.0,16179.3,31431.4,63980.0,12513.1,18292.0,8669.3,40929.0,24771.0,35381.0,13672.3,38829.5,27770.0,12672.7,8480.4,10550.0,15291.0,60282.0,75733.0,83719.0,756.17
2020-07-29,28756.4,38967.0,15545.6,30640.4,59922.0,12126.0,18138.0,8323.5,39997.0,23793.0,35325.0,13532.8,37031.9,27512.0,11948.5,8092.3,10150.0,14526.5,59514.0,74222.0,80748.1,735.16
2020-07-30,28951.0,39453.0,15918.4,31053.1,61809.0,12321.1,18485.0,8429.9,40362.0,24217.0,35659.0,13532.8,37031.9,27899.0,12220.1,8211.7,10200.0,14564.7,59438.0,75644.0,83033.4,746.02
2020-07-31,28523.0,39259.0,15806.5,30606.1,61809.0,12098.1,17636.0,8376.7,40929.0,24282.0,36215.0,13449.0,37103.8,27899.0,11948.5,8092.3,10100.0,15061.7,58670.0,77778.0,81509.8,740.73
2020-08-03,28951.0,41980.0,16216.6,31568.9,63413.0,12767.1,18215.0,8616.1,42631.0,24771.0,35770.0,13560.7,37966.6,28974.0,12672.7,8420.7,10350.0,15176.3,60513.0,77867.0,83185.7,757.86
2020-08-04,29495.8,44020.0,16440.3,32016.0,64263.0,12822.9,18794.0,8722.4,43766.0,25097.0,35993.0,13951.3,38470.0,28974.0,12672.7,8570.0,10500.0,15291.0,62893.0,78222.0,84785.5,768.22
2020-08-05,30157.3,44700.0,16887.7,32325.5,64735.0,13436.1,19103.0,8802.2,44577.0,25814.0,36049.0,13979.2,39476.7,29317.0,12989.5,8659.6,10650.0,15329.2,63508.0,77333.0,85394.9,780.71
2020-08-06,29768.2,44069.0,16701.3,32187.9,65584.0,13408.3,19103.0,8695.8,43685.0,25847.0,36104.0,13895.5,39980.0,29360.0,12898.9,8570.0,10500.0,15367.5,63584.0,77778.0,87451.7,781.6
2020-08-07,29651.4,43632.0,16962.2,32394.3,66244.0,13491.9,18948.0,8669.3,43847.0,25618.0,35937.0,13867.6,39692.4,29747.0,12808.4,8510.3,10450.0,15558.6,63661.0,77778.0,87984.9,782.15
2020-08-10,29651.4,44117.0,16999.5,32463.1,66527.0,13547.6,18910.0,8749.0,44171.0,25749.0,36049.0,13895.5,39764.3,29704.0,12808.4,8599.9,10600.0,15749.7,62893.0,78400.0,87223.1,784.3
2020-08-11,29962.7,43972.0,17297.7,32325.5,66056.0,13519.8,18833.0,8775.6,44252.0,25912.0,35993.0,13811.8,39620.5,29661.0,12717.9,8779.1,10650.0,15673.3,63047.0,77778.0,87223.1,784.57
2020-08-12,30507.5,44166.0,17446.9,32669.4,67188.0,13547.6,18640.0,8961.8,43928.0,26010.0,35826.0,13867.6,39261.0,29704.0,12717.9,8749.2,10750.0,15673.3,63047.0,77689.0,88061.1,788.42
2020-08-13,30857.7,45624.0,17707.8,32978.9,68509.0,13659.1,18948.0,9015.0,44090.0,26792.0,35659.0,13951.3,40267.6,30349.0,12717.9,8868.6,10850.0,15711.5,63738.0,78222.0,88670.5,795.09
2020-08-14,30351.9,44555.0,17521.4,32875.7,68226.0,13436.1,18948.0,9121.3,43280.0,27085.0,35103.0,14537.2,40627.2,30349.0,12582.1,8719.3,10700.0,15596.8,62970.0,77689.0,88899.0,791.98
2020-08-17,30118.4,44215.0,17521.4,33016.2,67943.0,13547.6,18948.0,9094.7,42956.0,26792.0,35214.0,15011.6,40195.7,30091.0,12582.1,8659.6,10650.0,15291.0,63200.0,77956.0,89127.6,791.54
2020-08-18,29884.9,43340.0,17297.7,32910.9,67849.0,13464.0,18948.0,9041.6,42469.0,26531.0,35214.0,14844.2,39764.3,30306.0,12853.7,8599.9,10750.0,15252.8,63200.0,76889.0,88061.1,786.95
2020-08-19,30040.6,44020.0,17372.3,32910.9,68037.0,13519.8,19256.0,9068.1,42712.0,26661.0,35214.0,14732.6,39980.0,30349.0,12763.2,8689.5,10800.0,15482.2,63738.0,76889.0,87832.5,789.41
2020-08-20,29768.2,44020.0,17372.3,33051.4,66999.0,13436.1,19256.0,9068.1,42145.0,26629.0,34992.0,14900.0,39980.0,30349.0,12582.1,8570.0,10650.0,15291.0,63738.0,76444.0,87756.4,786.11
2020-08-21,30313.0,44555.0,18117.9,33297.2,67943.0,13575.5,19711.0,9201.1,42631.0,26727.0,35047.0,15318.5,40483.4,30607.0,12763.2,8779.1,11050.0,15443.9,63661.0,76533.0,88061.1,793.6
2020-08-24,30857.7,45575.0,18192.4,34034.8,68887.0,13826.4,19752.0,9467.0,43442.0,27411.0,35047.0,15067.4,42137.2,30908.0,12944.2,8958.2,11300.0,15596.8,64429.0,79111.0,88746.7,809.69
2020-08-25,30741.0,46061.0,18416.1,34315.8,69641.0,13687.0,20331.0,9600.0,43442.0,28552.0,34992.0,15179.0,42928.2,31682.0,13351.5,8958.2,11250.0,16055.6,64429.0,80889.0,89356.1,815.18
2020-08-26,30624.3,46255.0,18416.1,33999.7,69358.0,13491.9,20289.0,9520.2,43361.0,28454.0,34936.0,15597.5,42424.8,31338.0,13306.3,8988.1,11200.0,16284.9,64122.0,80889.0,89203.7,812.36
2020-08-27,30429.7,46255.0,18453.4,35018.3,68887.0,13547.6,20331.0,9520.2,43442.0,28976.0,34992.0,16462.5,42281.0,31596.0,13261.0,9017.9,11300.0,16361.4,64122.0,80889.0,89279.9,814.55
2020-08-28,31558.2,46693.0,18714.4,35053.4,70019.0,13547.6,20248.0,9520.2,44171.0,30247.0,35047.0,16350.9,43719.2,31682.0,13215.8,9017.9,11350.0,16323.2,64045.0,79911.0,90879.6,821.93
2020-08-31,31869.5,48490.0,19161.7,34772.4,69925.0,13687.0,20124.0,9546.8,44577.0,30442.0,35492.0,15792.9,43143.9,31725.0,12989.5,8898.5,11200.0,15902.7,63738.0,80000.0,92174.7,823.93
2020-09-01,32219.7,50045.0,19497.2,35053.4,71151.0,13826.4,20207.0,9626.6,44252.0,30573.0,35047.0,16267.2,43863.0,31811.0,13215.8,9017.9,11300.0,15940.9,63738.0,82400.0,93850.6,832.03
2020-09-03,32842.3,50239.0,19348.1,35404.6,71529.0,13937.9,20661.0,9679.8,44901.0,30899.0,35159.0,16350.9,44150.6,32241.0,13125.2,9107.5,11400.0,16017.3,66195.0,84000.0,94993.2,843.64
2020-09-04,32764.4,49851.0,19385.4,35123.7,70396.0,13910.0,20620.0,9600.0,45630.0,30670.0,34936.0,17020.6,43575.3,32069.0,13125.2,9197.1,11300.0,16361.4,65197.0,83556.0,95221.8,840.54
2020-09-07,31597.1,47664.0,18639.8,34069.9,67943.0,13659.1,20124.0,9413.9,44252.0,29432.0,34936.0,18192.5,42352.9,31467.0,12627.4,9167.2,11200.0,15979.1,64199.0,81333.0,95983.5,824.36
2020-09-08,31791.6,48490.0,19049.9,34772.4,67943.0,13742.8,20124.0,9467.0,44415.0,30345.0,34880.0,18806.3,43000.1,31553.0,12763.2,9436.0,11250.0,15940.9,63354.0,80444.0,94612.3,827.57
2020-09-09,31752.7,47907.0,18863.5,34561.7,67660.0,13659.1,20000.0,9440.4,44577.0,30442.0,34936.0,18890.1,42784.4,31940.0,12763.2,9465.8,11300.0,15826.2,63124.0,80444.0,94307.6,824.42
2020-09-10,31519.2,46935.0,18863.5,34561.7,67943.0,13687.0,19793.0,9467.0,44415.0,30605.0,34936.0,19587.6,43000.1,33530.0,12763.2,9465.8,11200.0,16093.8,63047.0,80444.0,94993.2,825.85
2020-09-11,31480.3,46304.0,19087.2,34526.6,67754.0,13631.3,19917.0,9493.6,44577.0,30442.0,34992.0,20536.3,42784.4,33272.0,12763.2,9406.1,11150.0,16093.8,63200.0,80978.0,94307.6,825.56
2020-09-14,31519.2,47227.0,19087.2,34631.9,67377.0,13714.9,20165.0,9653.2,45063.0,30312.0,35437.0,20815.3,43143.9,33788.0,12717.9,9406.1,11300.0,15902.7,63738.0,82756.0,94612.3,832.24
2020-09-15,31713.8,46693.0,18938.0,35123.7,68226.0,13770.6,20248.0,9626.6,44901.0,30279.0,35492.0,21094.4,43072.0,33487.0,12717.9,9436.0,11600.0,15788.0,63354.0,84444.0,95069.4,833.33
2020-09-16,31558.2,46790.0,18788.9,35474.9,67943.0,13770.6,20165.0,9626.6,44496.0,30833.0,35492.0,21094.4,43647.3,33530.0,12717.9,9495.7,11550.0,15711.5,63661.0,84889.0,94612.3,834.5
2020-09-17,31519.2,47033.0,18863.5,35123.7,67660.0,14160.9,19917.0,9626.6,43766.0,30703.0,35270.0,20982.7,43000.1,34304.0,12898.9,9555.4,11450.0,15673.3,63354.0,83556.0,94840.9,831.84
2020-09-18,31908.4,47324.0,19236.3,35966.6,68415.0,14328.2,20083.0,9972.3,43928.0,30801.0,35548.0,21261.8,43431.5,34648.0,12898.9,9734.6,11650.0,15864.4,63661.0,83556.0,96288.2,841.26
2020-09-21,31752.7,48053.0,19199.0,35966.6,68698.0,14328.2,20124.0,10131.9,44171.0,32072.0,35715.0,22405.8,43863.0,34734.0,13125.2,9854.0,11750.0,15940.9,63738.0,85333.0,99106.8,851.54
2020-09-22,31674.9,48490.0,19236.3,36036.9,67849.0,14244.5,20455.0,10211.6,44009.0,32463.0,35492.0,22824.3,43791.1,34734.0,12989.5,9883.9,12550.0,16093.8,64506.0,84089.0,98725.9,852.72
2020-09-23,32219.7,48442.0,19571.8,35896.4,68603.0,14383.9,20289.0,10211.6,44901.0,33213.0,35381.0,22322.1,45588.7,34433.0,13034.7,9973.5,12650.0,15979.1,65581.0,84000.0,98421.2,858.3
