,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DJI
2018-09-19,110.099998,203.199997,54.592499,365.220001,152.759995,47.279999,119.510002,235.580002,211.679993,158.910889,142.504776,46.150002,140.460007,45.959999,117.620003,159.179993,213.119995,66.774811,111.699997,84.43,84.0,132.5,265.329987,152.899994,53.5,147.419998,71.279999,95.239998,109.790001,26405.800781
2018-09-20,111.110001,205.100006,55.0075,367.459991,156.0,47.73,119.419998,237.399994,211.059998,159.620148,144.502869,47.200001,141.979996,46.639999,118.629997,160.789993,215.270004,67.53817,113.57,85.370003,85.360001,134.149994,266.390015,155.5,53.950001,149.240005,72.889999,95.75,111.620003,26657.0
2018-09-21,110.900002,205.100006,54.415001,372.230011,156.380005,48.560001,121.129997,235.339996,212.389999,160.386902,144.694077,46.66,142.880005,46.580002,117.849998,165.300003,216.330002,67.843513,114.260002,85.550003,85.82,134.440002,266.670013,155.520004,54.419998,150.050003,73.0,95.900002,110.400002,26743.5
2018-09-24,109.849998,207.210007,55.197498,367.98999,154.0,48.439999,122.620003,232.899994,207.990005,158.585022,143.432129,46.91,140.470001,46.07,116.720001,163.309998,213.509995,67.53817,114.669998,84.269997,84.269997,132.830002,267.359985,158.779999,53.540001,149.110001,72.199997,94.919998,112.769997,26562.0
2018-09-25,109.870003,206.460007,55.547501,367.230011,154.089996,48.470001,123.370003,232.5,207.460007,158.680862,142.361374,45.91,138.639999,45.68,116.389999,166.410004,210.639999,67.414124,114.449997,84.790001,83.120003,131.289993,263.51001,158.869995,53.049999,149.580002,72.209999,95.099998,113.629997,26492.199219
2018-09-26,108.010002,206.830002,55.105,365.029999,153.169998,48.41,121.949997,228.880005,207.520004,158.872559,144.942642,45.700001,138.160004,45.849998,115.019997,165.759995,211.070007,67.10878,113.980003,83.699997,83.260002,129.5,262.910004,158.330002,53.139999,149.270004,72.959999,94.589996,115.209999,26385.300781
2018-09-27,107.849998,208.889999,56.237499,367.390015,152.470001,48.330002,122.470001,227.740005,206.839996,158.489182,144.837479,45.880001,138.220001,46.009998,114.519997,166.529999,210.110001,67.480919,114.410004,84.540001,82.860001,129.119995,264.649994,160.429993,53.59,150.020004,73.809998,94.129997,116.040001,26439.900391
2018-09-28,106.489998,207.289993,56.435001,371.899994,152.490005,48.650002,122.279999,224.240005,207.149994,159.485962,144.560226,47.290001,138.169998,46.189999,112.839996,167.289993,210.710007,67.690842,114.370003,84.720001,83.230003,129.710007,266.040009,159.029999,53.389999,150.089996,72.900002,93.910004,116.940002,26458.300781
2018-10-01,107.900002,206.910004,56.814999,382.290009,152.279999,48.869999,124.389999,225.330002,207.600006,161.279068,146.271515,46.450001,139.690002,46.23,113.5,166.669998,212.190002,68.253815,115.610001,84.459999,83.669998,128.970001,269.100006,159.860001,53.84,150.789993,72.459999,94.400002,116.239998,26651.199219
2018-10-02,108.389999,207.669998,57.32,386.369995,154.820007,49.009998,124.739998,226.070007,204.75,160.88179,146.988525,48.099998,140.479996,46.509998,113.970001,165.179993,215.710007,68.463737,115.150002,82.769997,84.360001,129.509995,270.630005,157.259995,54.419998,149.669998,73.489998,95.150002,117.660004,26773.900391
2018-10-03,108.449997,206.899994,58.017502,392.299988,158.220001,49.139999,125.309998,227.779999,203.740005,160.251938,146.481842,48.759998,139.029999,45.869999,115.040001,164.660004,215.759995,68.101143,115.169998,82.5,83.029999,129.539993,270.899994,159.100006,54.290001,149.369995,73.800003,94.07,116.910004,26828.400391
2018-10-04,107.739998,203.470001,56.997501,389.98999,156.75,48.380001,124.949997,227.479996,198.850006,159.602707,144.655838,48.130001,139.350006,45.849998,115.269997,165.800003,213.839996,67.958015,112.790001,80.18,81.919998,130.789993,268.320007,154.899994,55.02,146.759995,73.339996,94.209999,116.129997,26627.5
2018-10-05,107.230003,204.020004,56.072498,386.470001,153.309998,48.130001,125.330002,225.710007,196.380005,158.982559,142.476105,47.029999,139.100006,45.880001,114.620003,166.570007,213.190002,67.776718,112.129997,80.120003,82.150002,130.130005,269.200012,155.070007,54.939999,145.360001,72.510002,93.309998,114.779999,26447.099609
2018-10-08,106.989998,205.570007,55.942501,385.769989,153.350006,47.52,124.839996,225.350006,198.410004,159.748062,141.864243,47.029999,139.389999,46.48,115.32,167.770004,214.369995,68.187019,110.849998,80.230003,82.400002,131.660004,269.01001,148.649994,55.02,141.889999,74.150002,94.690002,116.019997,26486.800781
2018-10-09,106.660004,206.0,56.717499,385.440002,149.460007,47.490002,126.82,222.910004,195.75,155.949615,140.764816,46.549999,139.199997,46.389999,114.519997,169.830002,210.419998,69.026718,112.260002,80.419998,82.199997,131.589996,270.109985,148.5,54.990002,142.309998,73.559998,97.080002,116.889999,26430.599609
2018-10-10,103.57,201.199997,54.09,367.470001,143.720001,45.630001,122.599998,214.889999,193.699997,151.763565,136.414917,44.799999,137.729996,45.68,111.470001,168.369995,202.149994,67.223282,106.160004,74.940002,81.440002,128.169998,263.079987,137.809998,54.330002,135.520004,72.309998,95.760002,112.860001,25598.699219
2018-10-11,101.580002,193.850006,53.612499,358.109985,140.970001,44.119999,118.43,212.970001,189.740005,148.856583,132.906311,44.23,133.839996,44.639999,108.129997,162.970001,196.729996,65.238548,105.910004,74.510002,78.870003,124.309998,257.119995,139.240005,53.330002,133.729996,70.900002,93.919998,111.150002,25052.800781
2018-10-12,103.0,197.389999,55.5275,360.109985,142.070007,45.709999,117.769997,213.869995,192.470001,151.356583,134.655838,44.880001,133.869995,44.68,106.949997,163.820007,198.229996,66.612595,109.57,75.910004,79.059998,123.650002,259.609985,146.740005,53.73,140.059998,73.5,94.809998,112.610001,25340.0
2018-10-15,102.620003,195.589996,54.34,358.880005,141.800003,44.669998,116.940002,215.220001,191.169998,151.366272,134.923523,44.529999,133.949997,44.91,106.339996,163.669998,198.940002,66.278625,107.599998,74.989998,80.129997,123.389999,260.25,141.949997,53.599998,137.229996,74.720001,93.82,113.440002,25250.599609
2018-10-16,104.269997,202.339996,55.537498,368.25,143.710007,45.82,117.510002,221.699997,193.580002,154.612396,138.738052,45.939999,136.559998,45.490002,108.620003,164.070007,202.330002,67.958015,111.0,77.480003,81.010002,124.75,272.570007,147.440002,53.700001,141.740005,76.279999,95.809998,116.190002,25798.400391
2018-10-17,104.339996,202.770004,55.297501,365.5,141.339996,45.939999,117.290001,228.279999,185.169998,153.149231,128.154877,45.889999,139.460007,45.860001,109.830002,166.770004,202.929993,68.530533,110.709999,76.480003,81.860001,126.440002,267.299988,147.009995,53.959999,142.449997,76.980003,96.559998,117.129997,25706.699219
2018-10-18,102.839996,202.720001,54.005001,359.350006,135.800003,45.459999,117.470001,224.949997,180.440002,150.377914,124.808792,44.970001,139.5,45.610001,108.089996,166.809998,200.380005,68.902672,108.5,75.599998,80.239998,125.139999,266.809998,142.839996,54.650002,139.289993,76.580002,96.169998,116.18,25379.5
2018-10-19,106.730003,201.800003,54.827499,356.26001,131.320007,45.34,118.139999,226.960007,179.850006,148.711243,123.422562,44.0,139.050003,46.330002,107.910004,167.490005,199.850006,69.036263,108.660004,74.209999,87.300003,126.07,265.299988,140.490005,54.900002,140.080002,77.349998,97.150002,118.900002,25444.300781
2018-10-22,104.510002,198.020004,55.162498,355.980011,128.710007,45.759998,117.209999,221.600006,178.75,147.877914,124.302101,45.009998,138.679993,45.970001,106.360001,166.630005,201.360001,69.246185,109.629997,74.900002,86.599998,124.07,262.190002,142.949997,54.98,140.639999,77.650002,97.139999,118.269997,25317.400391
2018-10-23,104.379997,197.639999,55.682499,350.049988,118.980003,45.419998,113.400002,218.559998,178.529999,145.930237,125.439774,44.5,138.929993,46.360001,105.25,177.149994,192.550003,68.797707,108.099998,73.349998,87.160004,123.800003,264.859985,140.660004,57.209999,139.119995,77.260002,97.800003,117.849998,25191.400391
2018-10-24,101.839996,187.880005,53.772499,354.649994,112.339996,44.07,110.209999,209.179993,176.970001,140.833328,121.615677,42.419998,137.470001,46.73,103.290001,177.350006,184.539993,67.309158,102.32,72.120003,89.459999,121.559998,256.320007,133.259995,57.419998,134.259995,74.199997,97.559998,111.610001,24583.400391
2018-10-25,103.599998,188.100006,54.950001,363.769989,115.629997,45.470001,111.580002,214.009995,179.070007,142.906982,120.889099,44.310001,138.470001,46.509998,104.860001,175.309998,184.990005,66.755722,108.300003,73.099998,89.0,121.239998,264.23999,140.800003,56.43,140.520004,75.739998,99.18,114.160004,24984.599609
2018-10-26,101.25,185.979996,54.075001,359.269989,115.050003,44.25,111.529999,212.360001,172.229996,141.511627,119.302101,45.689999,136.970001,45.919998,103.419998,173.339996,184.949997,67.175575,106.959999,72.07,87.860001,121.290001,258.179993,135.520004,55.509998,137.740005,76.230003,98.940002,113.190002,24688.300781
2018-10-29,101.190002,188.190002,53.060001,335.589996,113.980003,43.84,108.93,214.490005,173.199997,141.059998,114.378586,45.400002,137.550003,46.459999,104.849998,173.229996,185.789993,68.177483,103.849998,72.190002,88.239998,122.32,256.519989,130.990005,56.48,134.330002,76.82,99.800003,113.040001,24442.900391
2018-10-30,102.080002,189.080002,53.325001,349.910004,117.459999,44.580002,110.849998,219.279999,176.240005,142.960007,110.32505,47.759998,140.75,47.630001,106.699997,178.490005,189.809998,69.53244,103.730003,74.510002,89.190002,125.870003,258.279999,132.169998,58.18,132.759995,78.800003,102.419998,114.760002,24874.599609
2018-10-31,102.730003,192.789993,54.715,354.859985,121.32,45.75,111.650002,225.369995,175.880005,144.820007,110.353729,46.880001,139.990005,47.880001,109.019997,176.899994,190.259995,70.238548,106.809998,75.040001,88.68,125.129997,261.350006,137.240005,57.09,137.850006,79.769997,100.279999,114.830002,25115.800781
2018-11-01,104.040001,192.899994,55.555,363.070007,124.699997,45.650002,111.169998,226.970001,180.460007,144.449997,111.692162,48.220001,140.820007,47.740002,108.980003,174.880005,192.220001,69.770988,105.919998,76.790001,89.589996,125.199997,260.929993,139.589996,56.049999,140.830002,79.900002,100.580002,116.099998,25380.699219
2018-11-02,103.709999,187.059998,51.869999,357.75,125.790001,45.48,114.730003,229.690002,179.929993,145.479996,110.583176,47.110001,140.679993,48.0,108.379997,176.75,192.809998,68.959923,106.160004,76.580002,89.809998,124.900002,261.01001,136.789993,56.630001,139.779999,79.300003,101.339996,115.18,25270.800781
2018-11-05,105.209999,189.919998,50.397499,361.980011,126.410004,46.139999,118.940002,228.720001,182.190002,147.179993,114.780113,47.970001,142.199997,48.689999,109.089996,180.389999,193.25,69.770988,107.510002,77.529999,91.199997,126.529999,261.01001,135.440002,57.209999,139.800003,79.970001,102.910004,115.449997,25461.699219
2018-11-06,104.980003,190.75,50.942501,366.470001,129.330002,46.5,118.900002,228.199997,182.009995,148.449997,117.705544,47.25,142.570007,49.110001,109.599998,182.710007,195.300003,69.952293,107.720001,76.57,91.510002,128.600006,263.540009,133.949997,57.209999,140.789993,80.599998,103.330002,116.709999,25635.0
2018-11-07,107.309998,197.619995,52.487499,372.019989,135.100006,47.900002,120.870003,231.279999,187.229996,150.199997,119.349907,48.720001,144.75,49.369999,111.480003,184.25,201.289993,71.64122,111.959999,77.970001,91.290001,130.279999,274.630005,141.789993,57.650002,144.779999,81.910004,104.32,117.050003,26180.300781
2018-11-08,108.5,196.020004,52.122501,370.769989,131.389999,48.439999,119.360001,231.649994,188.0,150.550003,117.954109,48.990002,145.300003,49.330002,112.379997,185.479996,204.070007,72.022903,111.75,77.779999,91.360001,130.990005,276.649994,141.869995,58.27,145.229996,82.440002,104.879997,116.0,26191.199219
2018-11-09,108.279999,193.160004,51.1175,369.339996,126.910004,47.110001,119.510002,222.649994,185.990005,150.320007,118.107079,48.110001,145.339996,49.68,111.290001,185.940002,201.100006,71.431297,109.57,76.360001,92.410004,131.029999,276.549988,136.919998,58.459999,143.929993,82.389999,105.559998,118.0,25989.300781
2018-11-12,106.489998,191.559998,48.5425,357.029999,125.0,45.619999,117.389999,206.050003,179.429993,148.130005,115.583176,46.650002,145.619995,49.869999,108.949997,184.369995,197.039993,71.269081,106.870003,75.099998,92.699997,127.040001,272.380005,130.5,58.720001,139.720001,81.809998,103.870003,116.699997,25387.199219
2018-11-13,107.860001,191.550003,48.057499,349.51001,125.959999,45.119999,115.349998,205.050003,179.0,147.679993,115.52581,47.389999,144.679993,49.860001,109.589996,184.009995,198.369995,71.192749,106.940002,75.199997,93.470001,126.809998,269.220001,132.160004,58.66,139.720001,81.919998,102.940002,116.849998,25288.400391
2018-11-14,107.769997,190.360001,46.700001,344.720001,125.099998,44.330002,115.720001,202.490005,179.899994,147.529999,114.913956,47.09,144.25,49.759998,107.330002,183.850006,198.059998,70.696564,104.970001,75.199997,93.489998,123.040001,264.959991,129.350006,58.939999,139.490005,81.519997,101.529999,117.120003,25080.5
2018-11-15,109.599998,192.449997,47.852501,341.570007,129.419998,46.77,116.949997,203.740005,177.360001,147.770004,116.099426,48.110001,144.5,49.740002,110.07,183.559998,204.910004,71.412216,107.279999,74.330002,93.830002,125.589996,264.940002,132.490005,59.080002,141.839996,82.290001,99.540001,117.110001,25289.300781
2018-11-16,109.459999,194.179993,48.3825,335.950012,129.960007,46.349998,119.059998,202.119995,177.020004,148.550003,116.223709,48.830002,145.990005,50.169998,109.989998,187.589996,209.0,72.57634,108.290001,74.739998,93.82,128.770004,271.109985,132.550003,60.209999,140.179993,82.519997,97.690002,116.190002,25420.300781
2018-11-19,108.25,194.910004,46.465,320.940002,125.980003,45.75,119.419998,198.220001,173.589996,147.470001,115.019119,48.0,147.729996,50.509998,110.830002,186.720001,205.580002,72.85305,104.620003,72.519997,93.290001,130.520004,266.049988,121.010002,60.619999,134.759995,81.919998,96.779999,115.419998,25017.400391
2018-11-20,106.089996,196.440002,44.244999,317.700012,122.269997,44.490002,116.099998,191.339996,169.050003,144.050003,112.045891,47.389999,146.449997,49.380001,108.449997,183.710007,200.509995,71.354965,101.709999,71.120003,92.099998,128.369995,261.5,120.669998,59.459999,133.369995,79.790001,94.160004,111.870003,24465.599609
2018-11-21,106.5,192.770004,44.195,317.320007,123.870003,44.889999,117.57,192.600006,169.300003,144.100006,113.355644,47.029999,141.990005,48.73,107.639999,182.720001,198.690002,71.364502,103.110001,72.370003,91.410004,127.760002,260.549988,123.589996,59.16,134.419998,79.760002,94.169998,113.029999,24464.699219
2018-11-23,105.739998,192.570007,43.072498,312.320007,122.32,44.540001,113.599998,189.100006,168.850006,143.259995,112.036331,46.540001,142.229996,49.02,106.650002,181.929993,196.800003,71.25,103.07,71.489998,91.540001,126.599998,261.619995,122.029999,58.639999,132.869995,80.809998,95.099998,112.080002,24286.0
2018-11-26,109.68,194.300003,43.654999,316.359985,124.800003,45.57,114.980003,194.339996,169.820007,143.220001,114.302101,47.450001,141.369995,48.869999,109.260002,183.889999,199.860001,71.984734,106.470001,72.709999,91.940002,130.339996,266.160004,126.410004,59.169998,135.940002,81.699997,95.150002,112.550003,24638.5
2018-11-27,110.110001,197.100006,43.560001,318.029999,124.599998,46.119999,115.209999,193.649994,173.220001,142.889999,114.751434,48.07,143.220001,49.369999,109.720001,184.630005,200.690002,72.843513,107.139999,72.089996,92.720001,129.610001,271.149994,127.540001,60.650002,135.910004,83.519997,95.040001,113.900002,24748.699219
2018-11-28,112.889999,201.419998,45.235001,333.5,130.770004,47.290001,118.139999,198.350006,177.429993,144.300003,117.59082,48.860001,146.440002,49.709999,110.940002,187.850006,204.339996,73.692749,111.120003,74.660004,93.010002,130.699997,280.950012,140.639999,60.060001,141.380005,84.639999,97.459999,116.099998,25366.400391
2018-11-29,111.309998,202.369995,44.887501,342.559998,130.229996,47.34,118.849998,194.850006,175.660004,145.740005,116.137665,47.700001,145.850006,48.98,110.059998,189.259995,204.559998,74.341606,110.190002,74.339996,92.82,130.630005,282.549988,139.720001,59.450001,139.100006,84.849998,97.290001,116.610001,25338.800781
2018-11-30,112.269997,208.25,44.645,346.76001,135.669998,47.869999,118.940002,190.690002,180.320007,146.75,118.80497,49.310001,146.899994,50.400002,111.190002,188.509995,207.919998,75.706108,110.889999,75.120003,94.510002,130.369995,281.359985,142.759995,60.299999,141.710007,84.669998,97.650002,115.489998,25538.5
2018-12-03,112.360001,202.929993,46.205002,359.959991,138.949997,48.740002,120.669998,191.630005,181.740005,148.979996,119.799232,50.130001,146.210007,49.689999,112.239998,185.369995,208.759995,75.591606,112.089996,77.940002,93.32,130.110001,286.329987,144.149994,58.16,145.0,85.690002,98.75,115.739998,25826.400391
